<<<<<<< HEAD
Date,StrategyValue,Benchmark,Returns,Cummax,drawdown,Monat,monthly_returns
2012-01-10,266.5,,0.0039177277179236,266.5,-0.0,1,0.0,
2012-01-11,266.6,,0.0003752345215761,266.6,-0.0,1,0.0,
2012-01-12,266.58,,-7.501875468884922e-05,266.6,-0.0075018754688817,1,0.0,
2012-01-13,266.39,,-0.0007127316377822,266.6,-0.0787696924231194,1,0.0,
2012-01-17,266.98,,0.0022147978527724,266.98,-0.0,1,0.0,
2012-01-18,267.47,,0.0018353434714211,267.47,-0.0,1,0.0,
2012-01-19,267.58,,0.0004112610760083,267.58,-0.0,1,0.0,
2012-01-20,267.58,,0.0,267.58,-0.0,1,0.0,
2012-01-23,267.56,,-7.47440017937473e-05,267.58,-0.0074744001793788,1,0.0,
2012-01-24,267.35,,-0.0007848706832112,267.58,-0.08595560206292,1,0.0,
2012-01-25,267.55,,0.000748083037217,267.58,-0.0112116002690682,1,0.0,
2012-01-26,267.26,,-0.001083909549617,267.58,-0.1195904028701671,1,0.0,
2012-01-27,267.18,,-0.0002993339818901,267.58,-0.1494880035877036,1,0.0,
2012-01-30,267.17,,-3.742795119388021e-05,267.58,-0.153225203677393,1,0.0,
2012-01-31,267.03,,-0.0005240109293709,267.58,-0.2055460049331083,1,0.0071283095723015,
2012-02-01,267.75,,0.0026963262554771,267.75,-0.0,2,0.0,
2012-02-02,267.8,,0.0001867413632119,267.8,-0.0,2,0.0,
2012-02-03,268.16,,0.0013442867811799,268.16,-0.0,2,0.0,
2012-02-06,268.23,,0.0002610381861574,268.23,-0.0,2,0.0,
2012-02-07,268.38,,0.0005592215635834,268.38,-0.0,2,0.0,
2012-02-08,268.29,,-0.0003353454057678,268.38,-0.0335345405767847,2,0.0,
2012-02-09,268.47,,0.000670915800067,268.47,-0.0,2,0.0,
2012-02-10,268.3,,-0.0006332178641934,268.47,-0.0633217864193451,2,0.0,
2012-02-13,268.82,,0.0019381289601192,268.82,-0.0,2,0.0,
2012-02-14,268.64,,-0.0006695930362324,268.82,-0.0669593036232448,2,0.0,
2012-02-15,268.57,,-0.00026057176891,268.82,-0.0929990328100587,2,0.0,
2012-02-16,268.63,,0.000223405443646,268.82,-0.0706792649356438,2,0.0,
2012-02-17,269.12,,0.0018240702825447,269.12,-0.0,2,0.0,
2012-02-21,269.62,,0.0018579072532698,269.62,-0.0,2,0.0,
2012-02-22,269.71,,0.0003338031303314,269.71,-0.0,2,0.0,
2012-02-23,269.87,,0.0005932297653035,269.87,-0.0,2,0.0,
2012-02-24,270.03,,0.0005928780523953,270.03,-0.0,2,0.0,
2012-02-27,270.06,,0.0001110987668038,270.06,-0.0,2,0.0,
2012-02-28,270.26,,0.0007405761682588,270.26,-0.0,2,0.0,
2012-02-29,270.26,,0.0,270.26,-0.0,2,0.012096019173875,
2012-03-01,270.33,,0.000259009842374,270.33,-0.0,3,0.0,
2012-03-02,270.44,,0.0004069100728738,270.44,-0.0,3,0.0,
2012-03-05,270.28,,-0.0005916284573288,270.44,-0.059162845732889,3,0.0,
2012-03-06,269.59,,-0.0025529080953086,270.44,-0.314302617955932,3,0.0,
2012-03-07,270.45,,0.0031900293037576,270.45,-0.0,3,0.0,
2012-03-08,270.25,,-0.0007395082270289,270.45,-0.0739508227028983,3,0.0,
2012-03-09,270.44,,0.0007030527289546,270.45,-0.0036975411351417,3,0.0,
2012-03-12,270.67,,0.0008504659074102,270.67,-0.0,3,0.0,
2012-03-13,270.85,,0.0006650164406842,270.85,-0.0,3,0.0,
2012-03-14,270.95,,0.0003692080487354,270.95,-0.0,3,0.0,
2012-03-15,271.08,,0.0004797933198006,271.08,-0.0,3,0.0,
2012-03-16,271.01,,-0.0002582263538438,271.08,-0.0258226353843858,3,0.0,
2012-03-19,271.03,,7.379801483331505e-05,271.08,-0.0184447395602816,3,0.0,
2012-03-20,271.06,,0.0001106888536326,271.08,-0.0073778958241042,3,0.0,
2012-03-21,270.86,100.0,-0.0007378440197741,271.08,-0.0811568540652097,3,0.0,
2012-03-22,270.78,99.36719642421942,-0.0002953555342244,271.08,-0.1106684373616686,3,0.0,-0.006328035757805828
2012-03-23,270.55,99.54226138382333,-0.0008493980353052,271.08,-0.1955142393389304,3,0.0,0.0017617983187985242
2012-03-26,271.85,100.91500921700222,0.0048050267972648,271.85,-0.0,3,0.0,0.01379060324825998
2012-03-27,271.84,100.72069545688598,-3.6784991723548544e-05,271.85,-0.0036784991723552,3,0.0,-0.0019255189255188432
2012-03-28,271.36,99.78244378301233,-0.0017657445556208,271.85,-0.1802464594445499,3,0.0,-0.009315381209567541
2012-03-29,271.57,99.76341906776223,0.0007738797169809,271.85,-0.102997976825466,3,0.0,-0.00019066194942540804
2012-03-30,271.89,100.02250382451562,0.0011783333947048,271.89,-0.0,3,0.0,0.002596991554363326
2012-04-02,272.08,100.60762267552212,0.0006988120195667,272.08,-0.0,4,0.0,0.005849872065120998
2012-04-03,271.97,99.99490329569079,-0.0004042928550425,272.08,-0.0404292855042475,4,0.0,-0.006090188432415933
2012-04-04,271.91,98.87217241655497,-0.0002206125675625,272.08,-0.0624816230520284,4,0.0,-0.011227881043255117
2012-04-05,271.84,98.8448954649045,-0.0002574381229084,272.08,-0.0882093501911236,4,0.0,-0.0002758809782752447
2012-04-09,271.3,97.65034566185837,-0.0019864626250734,272.08,-0.2866803881211308,4,0.0,-0.012085093493474974
2012-04-10,267.39,95.82919654377264,-0.0144120899373387,272.08,-1.7237577183181412,4,0.0,-0.01864969453761045
2012-04-11,269.23,96.7049270479174,0.0068813343804929,272.08,-1.0474860335195406,4,0.0,0.009138451909536105
2012-04-12,272.69,98.15859233098698,0.0128514652899007,272.69,-0.0,4,0.0,0.015031967113209088
2012-04-13,271.65,97.06470955464708,-0.0038138545601232,272.69,-0.3813854560123291,4,0.0,-0.01114403487624771
2012-04-16,272.16,96.74693818408127,0.0018774157923799,272.69,-0.1943598958524231,4,0.0,-0.003273809523809512
2012-04-17,273.59,98.17981152906901,0.0052542621987063,273.59,-0.0,4,0.0,0.01481052911732883
2012-04-18,273.29,98.04690904332656,-0.0010965313059686,273.59,-0.1096531305968619,4,0.0,-0.0013536640952208634
2012-04-19,272.67,97.32365156122844,-0.0022686523473233,273.59,-0.3362696004970792,4,0.0,-0.00737664745533706
2012-04-20,272.95,97.26216552411736,0.0010268823119521,273.59,-0.2339266786066692,4,0.0,-0.0006317687029282482
2012-04-23,271.73,95.98367347502489,-0.0044696830921413,273.59,-0.6798494097006312,4,0.0,-0.013144803451609954
2012-04-24,271.44,96.31906459730895,-0.0010672358591249,273.59,-0.7858474359442879,4,0.0,0.003494251784094571
2012-04-25,276.27,97.20321649612221,0.0177939876215738,276.27,-0.0,4,0.0,0.009179407031304931
2012-04-26,277.77,98.41156588027721,0.0054294711695079,277.77,-0.0,4,0.0,0.012431166660037407
2012-04-27,277.68,98.64131518219872,-0.0003240090722539,277.77,-0.0324009072253933,4,0.0,0.0023345762245163826
2012-04-30,277.53,98.76097557138934,-0.0005401901469318,277.77,-0.0864024192677427,4,0.0207436831071385,0.0012130859059369392
2012-05-01,278.52,99.27369372097947,0.0035671819262783,278.52,-0.0,5,0.0,0.005191505517475381
2012-05-02,279.02,99.20084337825722,0.0017952032170041,279.02,-0.0,5,0.0,-0.0007338333045913137
2012-05-03,278.63,97.85987583106325,-0.0013977492652855,279.02,-0.1397749265285593,5,0.0,-0.013517703091301403
2012-05-04,277.0,95.95369918193624,-0.0058500520403401,279.02,-0.7239624399684546,5,0.0,-0.019478633433151482
2012-05-07,277.19,95.90634971281118,0.0006859205776172,279.02,-0.655866962941719,5,0.0,-0.000493461633358061
2012-05-08,277.58,95.34226980458142,0.0014069771636782,279.02,-0.5160920364131596,5,0.0,-0.005881569989045321
2012-05-09,275.85,94.82005637887443,-0.0062324374954966,279.02,-1.1361192746039563,5,0.0,-0.0054772497736560455
2012-05-10,275.77,94.726862758829,-0.0002900126880552,279.02,-1.1647910544047022,5,0.0,-0.0009828471275428186
2012-05-11,276.23,94.96036828010503,0.0016680567139284,279.02,-0.9999283205504852,5,0.0,0.0024650401636390207
2012-05-14,274.98,94.02440292672925,-0.004525214495167,279.02,-1.447924879936909,5,0.0,-0.009856378722278736
2012-05-15,274.38,93.6919094584357,-0.0021819768710452,279.02,-1.6629632284424007,5,0.0,-0.003536246526900655
2012-05-16,272.6,92.80228928477263,-0.0064873533056344,279.02,-2.3009103290086586,5,0.0,-0.009495165364921232
2012-05-17,268.52,91.01513516993245,-0.01496698459281,279.02,-3.763171098845961,5,0.0,-0.019257651170178858
2012-05-18,266.93,89.86067057950923,-0.0059213466408459,279.02,-4.333022722385484,5,0.0,-0.012684314408452413
2012-05-21,272.63,91.83996763274894,0.0213539130109017,279.02,-2.2901584115833944,5,0.0,0.02202628848054733
2012-05-22,273.07,91.89396986546434,0.0016139089608626,279.02,-2.132463622679374,5,0.0,0.0005880036122327681
2012-05-23,273.25,92.2229287359685,0.0006591716409711,279.02,-2.0679521181277263,5,0.0,0.0035797655818521346
2012-05-24,271.89,91.65865609989385,-0.0049771271729186,279.02,-2.5553723747401604,5,0.0,-0.006118572071053485
2012-05-25,271.96,92.0987584819356,0.0002574570598403,279.02,-2.530284567414524,5,0.0,0.004801536491677583
2012-05-29,275.03,93.09286256094146,0.0112884247683482,279.02,-1.4300050175614685,5,0.0,0.010793892289013174
2012-05-30,273.66,91.55216375591979,-0.0049812747700248,279.02,-1.9210092466489703,5,0.0,-0.016550128147719945
2012-05-31,273.55,91.48589625246251,-0.0004019586348024,279.02,-1.9604329438749803,5,-0.0143407919864516,-0.0007238223624507212
2012-06-01,269.98,88.55657350699855,-0.0130506305976969,279.02,-3.239911117482605,6,0.0,-0.032019391681754605
2012-06-04,270.19,88.66678402915929,0.0007778353952143,279.02,-3.164647695505693,6,0.0,0.0012445210761460324
2012-06-05,271.44,89.13452393931884,0.0046263740330878,279.02,-2.7166511361192693,6,0.0,0.005275255162132897
2012-06-06,275.61,91.71915803671602,0.0153625110521662,279.02,-1.222134614006153,6,0.0,0.02899700344118905
2012-06-07,276.18,91.43863564725181,0.0020681397627082,279.02,-1.0178481829259465,6,0.0,-0.0030584928543708756
2012-06-08,276.31,92.20242071657394,0.0004707075095951,279.02,-0.9712565407497598,6,0.0,0.008352979721489184
2012-06-11,275.47,90.84998043845198,-0.0030400636965726,279.02,-1.2723102286574277,6,0.0,-0.01466816454070441
2012-06-12,275.49,91.47074458596242,7.260318727975168e-05,279.02,-1.2651422837072517,6,0.0,0.006832848444375816
2012-06-13,275.04,91.06976401402808,-0.0016334531198953,279.02,-1.42642104508636,6,0.0,-0.004383702939659617
2012-06-14,275.32,91.78243367680975,0.0010180337405467,279.02,-1.326069815783811,6,0.0,0.007825535406810635
2012-06-15,276.07,92.40209318335694,0.0027241028621241,279.02,-1.0572718801519565,6,0.0,0.006751395465598442
2012-06-18,276.07,92.51974290729804,0.0,279.02,-1.0572718801519565,6,0.0,0.001273236567354008
2012-06-19,276.07,94.5541789542956,0.0,279.02,-1.0572718801519565,6,0.0,0.021989209903404028
2012-06-20,276.07,94.6696368178167,0.0,279.02,-1.0572718801519565,6,0.0,0.001221076263344223
2012-06-21,276.07,91.77119305839655,0.0,279.02,-1.0572718801519565,6,0.0,-0.03061640307121849
2012-06-22,276.07,92.20195296080091,0.0,279.02,-1.0572718801519565,6,0.0,0.00469384659879335
2012-06-25,276.07,90.93664618642168,0.0,279.02,-1.0572718801519565,6,0.0,-0.01372321012459643
2012-06-26,276.07,91.65213639595721,0.0,279.02,-1.0572718801519565,6,0.0,0.0078680074484907
2012-06-27,275.99,92.3534927800048,-0.0002897815771362,279.02,-1.085943659952682,6,0.0,0.0076523735466194065
2012-06-28,276.41,91.69485248438708,0.0015217942679082,279.02,-0.9354168159988376,6,0.0,-0.007131731305351496
2012-06-29,277.1,94.49304555426434,0.0024962917405304,279.02,-0.6881227152175325,6,0.0,0.0305163593600164
2012-07-02,277.1,94.4234975120954,0.0,279.02,-0.6881227152175325,7,0.0,-0.0007360122828193871
2012-07-03,277.1,95.4757465068767,0.0,279.02,-0.6881227152175325,7,0.0,0.011143931569009169
2012-07-05,277.1,95.36333436441106,0.0,279.02,-0.6881227152175325,7,0.0,-0.0011773895107229926
2012-07-06,277.1,93.86656235238664,0.0,279.02,-0.6881227152175325,7,0.0,-0.015695466417992687
2012-07-09,277.13,93.31395244407334,0.0001082641645613,279.02,-0.677370797792268,7,0.0,-0.00588718596339699
2012-07-10,276.94,92.29099694693143,-0.0006855988164399,279.02,-0.7454662748190037,7,0.0,-0.010962513861525691
2012-07-11,276.59,92.11464472346597,-0.0012638116559544,279.02,-0.8709053114472107,7,0.0,-0.0019108280254774845
2012-07-12,276.62,91.50304225234723,0.0001084637911712,279.02,-0.8601533940219258,7,0.0,-0.006639579113123739
2012-07-13,278.55,92.64270834760326,0.0069770804714048,279.02,-0.1684467063292848,7,0.0,0.012454953050774709
2012-07-16,277.25,92.02373459392281,-0.0046670256686411,279.02,-0.6343631280911698,7,0.0,-0.006681300284939962
2012-07-17,277.47,92.55763881351277,0.0007935076645628,279.02,-0.5555157336391494,7,0.0,0.005801809956376358
2012-07-18,279.84,93.05403232792028,0.0085414639420475,279.84,-0.0,7,0.0,0.0053630745205985875
2012-07-19,279.75,94.57586443347843,-0.0003216123499141,279.84,-0.0321612349914147,7,0.0,0.016354284360243998
2012-07-20,277.67,94.13545813081402,-0.0074352100089365,279.84,-0.7754431103487561,7,0.0,-0.004656645808129856
2012-07-23,277.24,91.97172940164067,-0.0015486008571325,279.84,-0.9291023441966716,7,0.0,-0.022985267954680255
2012-07-24,277.46,90.99579351458169,0.0007935362862501,279.84,-0.8504859919954245,7,0.0,-0.010611259496894565
2012-07-25,277.67,91.18486934645338,0.0007568658545378,279.84,-0.7754431103487561,7,0.0,0.0020778524431614986
2012-07-26,277.96,92.80792375373596,0.0010444052292288,279.84,-0.6718124642652928,7,0.0,0.01779960226861599
2012-07-27,278.18,95.10829092905274,0.0007914807886026,279.84,-0.5931961120640252,7,0.0,0.02478632300212591
2012-07-30,278.22,94.59097978430982,0.0001437917894888,279.84,-0.5789022298456075,7,0.0,-0.005439180324760651
2012-07-31,278.05,94.10370041609619,-0.0006110272446265,279.84,-0.6396512292738579,7,0.0034283652111153,-0.005151435890871969
2012-08-01,278.0,93.809801491171,-0.0001798237727027,279.84,-0.657518582046875,8,0.0,-0.003123138873664444
2012-08-02,277.64,93.1512986004102,-0.001294964028777,279.84,-0.7861635220125747,8,0.0,-0.007019553184139049
2012-08-03,278.48,94.22678620587716,0.0030255006483217,279.84,-0.4859919954259423,8,0.0,0.01154559970312885
2012-08-06,277.95,95.84414827602966,-0.0019031887388683,279.84,-0.6753859348198923,8,0.0,0.01716456790342713
2012-08-07,278.78,96.990549015924,0.0029861485878754,279.84,-0.3787878787878796,8,0.0,0.011961092675086826
2012-08-08,279.55,97.24941733922444,0.0027620345792382,279.84,-0.1036306460834632,8,0.0,0.002669005649797107
2012-08-09,279.4,97.23238843401325,-0.0005365766410303,279.84,-0.1572327044025149,8,0.0,-0.0001751054728872381
2012-08-10,279.57,97.47915937266565,0.0006084466714388,279.84,-0.0964837049742645,8,0.0,0.0025379499838149577
2012-08-13,279.75,97.21499503623585,0.0006438459062132,279.84,-0.0321612349914147,8,0.0,-0.0027099570629235403
2012-08-14,279.84,97.2381353644351,0.0003217158176942,279.84,-0.0,8,0.0,0.00023803249890219647
2012-08-15,279.93,97.50314130369814,0.0003216123499143,279.93,-0.0,8,0.0,0.0027253292987350353
2012-08-16,279.86,98.57282837279914,-0.0002500625156288,279.93,-0.0250062515628882,8,0.0,0.010970795964093005
2012-08-17,279.66,98.75517830847114,-0.0007146430358035,279.93,-0.0964526845997148,8,0.0,0.0018499006134060636
2012-08-20,279.85,98.41536050437362,0.0006793964099263,279.93,-0.0285785732147265,8,0.0,-0.0034410125111218326
2012-08-21,279.51,98.16290514274007,-0.0012149365731642,279.93,-0.15003750937735,8,0.0,-0.0025652028335793053
2012-08-22,279.68,98.18036796964039,0.0006082072197775,279.93,-0.0893080412960382,8,0.0,0.00017789639451804007
2012-08-23,278.84,97.73216350269584,-0.0030034324942792,279.93,-0.3893830600507383,8,0.0,-0.004565112926477766
2012-08-24,280.77,97.78850734692104,0.0069215320613973,280.77,-0.0,8,0.0,0.0005765128101726802
2012-08-27,281.16,97.81148517334293,0.0013890372903089,281.16,-0.0,8,0.0,0.00023497471272748705
2012-08-28,280.98,97.77602910090212,-0.000640204865557,281.16,-0.0640204865557002,8,0.0,-0.0003624939584341291
2012-08-29,281.22,97.71871843494192,0.000854153320521,281.22,-0.0,8,0.0,-0.0005861422936398464
2012-08-30,280.54,96.87199774140261,-0.0024180357015859,281.22,-0.2418035701585971,8,0.0,-0.008664877181161823
2012-08-31,281.17,97.28958214659606,0.0022456690667997,281.22,-0.0177796742763712,8,0.0112210034166515,0.004310682291369439
2012-09-04,281.14,97.34238012244603,-0.0001066970160402,281.22,-0.0284474788422021,9,0.0,0.0005426888952038134
2012-09-05,281.7,97.29521811657274,0.0019918901614854,281.7,-0.0,9,0.0,-0.00048449612403111963
2012-09-06,283.23,99.04884452831185,0.0054313099041534,283.23,-0.0,9,0.0,0.01802376772143144
2012-09-07,283.31,99.65458019108397,0.0002824559545244,283.31,-0.0,9,0.0,0.00611552477625299
2012-09-10,283.46,99.51395927147011,0.0005294553669124,283.46,-0.0,9,0.0,-0.001411083357575893
2012-09-11,283.46,99.32753188644486,0.0,283.46,-0.0,9,0.0,-0.0018733792363410107
2012-09-12,283.02,99.6034509846315,-0.0015522472306498,283.46,-0.1552247230649819,9,0.0,0.00277787128046314
2012-09-13,284.01,100.239491700605,0.0034979860080559,284.01,-0.0,9,0.0,0.006385729708016319
2012-09-14,283.42,101.7558346207438,-0.0020773916411392,284.01,-0.2077391641139308,9,0.0,0.015127200810912012
2012-09-17,283.57,101.06791181663024,0.0005292498765083,284.01,-0.1549241223900559,9,0.0,-0.006760524412949165
2012-09-18,283.28,100.99310773648165,-0.001022675177205,284.01,-0.2570332030562368,9,0.0,-0.0007401367932120539
2012-09-19,283.28,101.19885955974908,0.0,284.01,-0.2570332030562368,9,0.0,0.002037285789880716
2012-09-20,283.56,101.14692105185088,0.0009884213499011,284.01,-0.1584451251716448,9,0.0,-0.0005132321463320322
2012-09-21,283.54,101.04676648197986,-7.053180984617491e-05,284.01,-0.1654871307348228,9,0.0,-0.0009901890124730528
2012-09-24,284.21,100.3811394925858,0.0023629822952668,284.21,-0.0,9,0.0,-0.006587316077182548
2012-09-25,284.18,99.64933982450822,-0.0001055557510291,284.21,-0.0105555751029072,9,0.0,-0.00729021080829273
2012-09-26,284.08,99.44962959971639,-0.0003518896474066,284.21,-0.0457408254459714,9,0.0,-0.002004129933459997
2012-09-27,284.86,99.89834557273815,0.0027457054350887,284.86,-0.0,9,0.0,0.0045119924008549805
2012-09-28,284.52,99.73376839716526,-0.0011935687706242,284.86,-0.1193568770624278,9,0.0,-0.0016474464579901982
2012-10-01,284.24,99.363638289961,-0.0009841135948263,284.86,-0.2176507758197025,10,0.0,-0.0037111814097939844
2012-10-02,284.55,99.54596751191784,0.0010906276386153,284.86,-0.1088253879098512,10,0.0,0.001834969261338415
2012-10-03,285.47,99.6513939307937,0.0032331751888947,285.47,-0.0,10,0.0,0.0010590727229935482
2012-10-04,285.71,100.09605726679303,0.0008407188145862,285.71,-0.0,10,0.0,0.004462188821042767
2012-10-05,285.99,100.5468363254811,0.0009800147002205,285.99,-0.0,10,0.0,0.004503464681796299
2012-10-08,286.01,100.53035843027247,6.993251512277254e-05,286.01,-0.0,10,0.0,-0.0001638827815058086
2012-10-09,286.02,100.04996860560567,3.496381245415847e-05,286.02,-0.0,10,0.0,-0.004778554778554711
2012-10-10,285.9,98.38590659795071,-0.000419551080344,286.02,-0.0419551080344047,10,0.0,-0.016632309143590596
2012-10-11,285.13,98.32854270139813,-0.0026932493878978,286.02,-0.3111670512551522,10,0.0,-0.0005830499360746089
2012-10-12,285.24,98.20425625597944,0.0003857889383789,286.02,-0.2727082022236112,10,0.0,-0.0012639915329175633
2012-10-15,286.89,98.59493853702772,0.0057846024400503,286.89,-0.0,10,0.0,0.003978262205152516
2012-10-16,289.37,99.7418193971774,0.0086444281780473,289.37,-0.0,10,0.0,0.01163224884732772
2012-10-17,289.86,100.09817620008322,0.0016933337941045,289.86,-0.0,10,0.0,0.003572792285719162
2012-10-18,290.07,99.76278108065215,0.0007244876837093,290.07,-0.0,10,0.0,-0.003350661642032904
2012-10-19,289.84,98.54668979660553,-0.0007929120557107,290.07,-0.0792912055710753,10,0.0,-0.01218982942209157
2012-10-22,289.88,98.60158354486177,0.0001380071763732,290.07,-0.0655014306891432,10,0.0,0.0005570328985127215
2012-10-23,289.36,96.84623253564611,-0.0017938457292672,290.07,-0.2447685041541626,10,0.0,-0.01780246265940555
2012-10-24,288.8,96.70570786026668,-0.0019353055017971,290.07,-0.4378253525011141,10,0.0,-0.0014510081776046846
2012-10-25,288.93,96.8907905547361,0.000450138504155,290.07,-0.3930085841348593,10,0.0,0.00191387559808609
2012-10-26,290.1,97.08443678924482,0.004049423735853,290.1,-0.0,10,0.0,0.0019986031014920247
2012-10-31,289.63,97.29663672488107,-0.0016201309893141,290.1,-0.1620130989314123,10,0.0179600731055811,0.0021857255668784603
2012-11-01,291.06,98.08125947979651,0.0049373338397264,291.06,-0.0,11,0.0,0.008064233064232873
2012-11-02,290.22,97.69947568644113,-0.0028860028860028,291.06,-0.28860028860028,11,0.0,-0.0038925253955779393
2012-11-05,290.97,98.38138195789931,0.00258424643374,291.06,-0.0309214594928794,11,0.0,0.006979630818559457
2012-11-06,292.4,98.91225011490752,0.0049145960064609,292.4,-0.0,11,0.0,0.0053960225648730376
2012-11-07,289.89,97.9050677928105,-0.0085841313269493,292.4,-0.8584131326949355,11,0.0,-0.010182584269662898
2012-11-08,288.75,97.26172505343122,-0.0039325261306012,292.4,-1.248290013679883,11,0.0,-0.006571087216248439
2012-11-09,288.2,96.07979423513316,-0.0019047619047619,292.4,-1.436388508891925,11,0.0,-0.01215206513814926
2012-11-12,288.8,96.20402200136776,0.0020818875780708,292.4,-1.2311901504787846,11,0.0,0.0012929645324861738
2012-11-13,287.12,95.8741978217568,-0.0058171745152354,292.4,-1.8057455540355587,11,0.0,-0.003428382439211064
2012-11-14,283.64,95.31226553406661,-0.0121203677904709,292.4,-2.9958960328317343,11,0.0,-0.005861142001259756
2012-11-15,284.42,95.31226553406661,0.0027499647440418,292.4,-2.729138166894652,11,0.0,0.0
2012-11-16,286.93,94.79584515663139,0.0088249771464734,292.4,-1.8707250341997168,11,0.0,-0.005418194337754367
2012-11-19,290.14,96.37065621207202,0.0111873976231136,292.4,-0.7729138166894635,11,0.0,0.016612659055242007
2012-11-20,290.33,96.4835863072388,0.0006548562762804,292.4,-0.7079343365253056,11,0.0,0.0011718307170003328
2012-11-21,290.63,96.71901760769335,0.0010333069266008,292.4,-0.6053351573187353,11,0.0,0.002440117635188699
2012-11-23,291.51,97.29803471501911,0.0030279048962598,292.4,-0.3043775649794755,11,0.0,0.0059865900383142545
2012-11-26,291.97,97.8518700525123,0.0015779904634489,292.4,-0.1470588235293946,11,0.0,0.005692153383316967
2012-11-27,292.07,97.87493496626027,0.0003425009418773,292.4,-0.1128590971272175,11,0.0,0.0002357125493421819
2012-11-28,292.41,97.77142043206875,0.0011641044954977,292.41,-0.0,11,0.0,-0.001057620464598008
2012-11-29,292.54,99.19343113728596,0.0004445812386717,292.54,-0.0,11,0.0,0.014544236945040812
2012-11-30,292.7,99.34083652417381,0.0005469337526491,292.7,-0.0,11,0.0105997306908811,0.0014860398032188193
2012-12-03,292.7,99.13066550190828,0.0,292.7,-0.0,12,0.0,-0.002115655853314524
2012-12-04,292.7,99.08386159940503,0.0,292.7,-0.0,12,0.0,-0.00047214353163360645
2012-12-05,292.98,99.16449242802949,0.0009566108643663,292.98,-0.0,12,0.0,0.0008137634860301279
2012-12-06,293.7,99.39359221010135,0.0024575056317837,293.7,-0.0,12,0.0,0.002310300556805922
2012-12-07,292.98,99.69792931754168,-0.0024514811031663,293.7,-0.2451481103166395,12,0.0,0.0030619389104784567
2012-12-10,293.21,99.96314734111537,0.000785036521264,293.7,-0.1668369084099452,12,0.0,0.0026602159682671545
2012-12-11,293.76,100.71864922689142,0.0018757886838784,293.76,-0.0,12,0.0,0.00755780410952811
2012-12-12,293.32,100.84273238536822,-0.0014978213507624,293.76,-0.1497821350762519,12,0.0,0.0012319779845069156
2012-12-13,293.01,100.58589745685723,-0.0010568662211918,293.76,-0.2553104575163398,12,0.0,-0.002546885853206615
2012-12-14,292.19,100.492263854384,-0.0027985392989999,293.76,-0.5344498910675358,12,0.0,-0.0009308820107051252
2012-12-17,292.65,101.17845659717888,0.0015743180807008,293.76,-0.3778594771241876,12,0.0,0.006828314105742361
2012-12-18,293.29,102.13486523454252,0.002186912694345,293.76,-0.1599945533768962,12,0.0,0.009452690518608975
2012-12-19,292.74,102.2783535199828,-0.0018752770295612,293.76,-0.347222222222216,12,0.0,0.0014048903389727307
2012-12-20,292.7,102.52393383371705,-0.0001366400218624,293.76,-0.3608387799564277,12,0.0,0.0024010976446375842
2012-12-21,292.51,101.33704774197855,-0.0006491288008199,293.76,-0.4255174291938998,12,0.0,-0.01157667334208523
2012-12-24,292.52,101.25223706817243,3.41868654063493e-05,293.76,-0.4221132897603517,12,0.0,-0.0008369167614006301
2012-12-26,292.1,100.97266347295428,-0.0014357992615887,293.76,-0.5650871459694882,12,0.0,-0.0027611596870685817
2012-12-27,292.39,100.33359928392682,0.0009928106812733,293.76,-0.4663671023965157,12,0.0,-0.006329081228986677
2012-12-28,291.93,99.40474819925764,-0.0015732412189198,293.76,-0.6229575163398638,12,0.0,-0.009257627467750718
2012-12-31,293.77,100.13946767095902,0.0063028808275955,293.77,-0.0,12,0.003655620088828,0.007391190914025847
2013-01-02,294.77,103.70798782653286,0.003404023555843,294.77,-0.0,1,0.0,0.0356355015516896
2013-01-03,295.35,103.78057637037233,0.0019676357838316,295.35,-0.0,1,0.0,0.0006999320434302181
2013-01-04,295.35,104.28938405254404,0.0,295.35,-0.0,1,0.0,0.004902725538504127
2013-01-07,295.35,104.12169733922885,0.0,295.35,-0.0,1,0.0,-0.0016078982040080847
2013-01-08,295.35,103.98975730627723,0.0,295.35,-0.0,1,0.0,-0.001267171361236663
2013-01-09,295.35,104.1766212008078,0.0,295.35,-0.0,1,0.0,0.0017969451931714175
2013-01-10,295.35,104.49138941616387,0.0,295.35,-0.0,1,0.0,0.0030214861235451362
2013-01-11,295.35,104.86085970909241,0.0,295.35,-0.0,1,0.0,0.0035358922394745917
2013-01-14,295.35,105.1039016878496,0.0,295.35,-0.0,1,0.0,0.002317756877365351
2013-01-15,295.35,105.44453143333095,0.0,295.35,-0.0,1,0.0,0.0032408858283206055
2013-01-16,295.31,105.36284576267651,-0.0001354325376672,295.35,-0.0135432537667243,1,0.0,-0.0007746790615318355
2013-01-17,295.22,106.18613928405152,-0.0003047644847786,295.35,-0.0440155747418301,1,0.0,0.007813888429223148
2013-01-18,294.78,106.39722189117337,-0.0014904139285958,295.35,-0.1929913661757406,1,0.0,0.0019878546159135535
2013-01-22,295.07,106.82326706862746,0.0009837845172671,295.35,-0.0948027763670321,1,0.0,0.004004288550784274
2013-01-23,295.01,106.88454129811163,-0.000203341579964,295.35,-0.1151176570171091,1,0.0,0.0005736037772070546
2013-01-24,294.91,107.26620036588787,-0.0003389715602859,295.35,-0.1489757914338912,1,0.0,0.0035707602160330865
2013-01-25,295.1,108.25775636421248,0.000644264351836,295.35,-0.084645336041984,1,0.0,0.009243881063581982
